,name,state,city,address,lattitude,longitude,Total_Slots,6AM-11AM_Booked_slots,11AM-4PM_Booked_slots,4PM-10PM_Booked_slots,label_6AM_11AM,label_11AM_4PM,label_4PM_10PM
1068,"Holiday Villa, Poladpur Road",Maharashtra,Pune,"T-163, MIDC Bhosari, Pune, MIDC, Bhosari, Pimpri-Chinchwad, Piune-411026",18.6209574,73.8299842,8,7,1,1,FALSE,TRUE,TRUE
1069,"FPL Vehicles, Ariyankuppam",Puducherry,Puducherry,"No.1 Cuddalore, Puducherry ECR Main Road , Ariyankuppam , Puducherry-605007",11.8945141,79.8026819,8,1,2,1,TRUE,TRUE,TRUE
1070,"Gitansh Motors, GT Road Jugiana",Punjab,Ludhiana,"GT Road Jugiana,adjoining indian oil petrol pump,ludhiana-141010",30.857873,75.936632,6,4,1,3,TRUE,TRUE,TRUE
1071,"RSA Motors, Industrial Area II",Punjab,Chandigarh,"Plot No.40, Industrial Area, Phase II, chandigarh - 160002",30.6990516,76.7855313,10,6,6,8,TRUE,TRUE,TRUE
1072,"IOCL - COCO IT Park, Bhagwanpura",Punjab,Chandigarh,"IT HABITAT, Rajiv Gandhi Chandigarh Technology Park, Bhagwanpura, Chandigarh- 160101",30.731143,76.836682,10,1,3,6,TRUE,TRUE,TRUE
1073,"IOCL - COCO 65, Sec -65",Punjab,Mohali,"631 A, Sector 65, Sahibzada Ajit Singh Nagar, Punjab-160062",30.679836,76.746633,4,1,4,3,TRUE,FALSE,TRUE
1074,"Dada Motors, Heera Singh Nagar",Punjab,Ludhiana,"Heera Singh Nagar, Jalandhar Bye Pass, Ludhiana-141008",30.9491373,75.826643,9,9,6,9,FALSE,TRUE,FALSE
1075,"One Earth Avaas, Amritsar",Punjab,Amritsar,"One Earth Avaas, BBK DAV College,12 Lawrence Road, Dayanand Nagar, Amritsar, Punjab -143001",31.6461759,74.878269,9,6,8,8,TRUE,FALSE,FALSE
1076,"Shiv Shanker Motors, Hukumpet",Rajahmundry,Rajahmundry,"110-4-7, NH 16 Hukumpet, Aditya Nagar, Bommuru, Rajahmundry-533103",16.9833296,81.7980427,9,1,3,1,TRUE,TRUE,TRUE
1077,"GPS Automobiles, Tonk Road",Rajasthan,Jaipur,"Plot No. 2& 3/4, Choudhary Charan Singh Colony, Tonk Road, Jaipur, 302029",26.833144,75.7951,10,2,1,1,TRUE,TRUE,TRUE
1078,"Chambal Motors, Madri Industrial Area",Rajasthan,Udaipur,"CP-6/CP-7, Madri Industrial Area - 313001",24.574885,73.746285,6,4,1,3,TRUE,TRUE,TRUE
1079,"GPS Automobile, Parbatpura",Rajasthan,Ajmer,G.P.S. Automobiles pvt. Ltd. ; Jaipur Ajmer express highway near municipal trenching ground Parbatpura Ajmer- 305002,26.4267566,74.6819745,7,1,6,5,TRUE,FALSE,TRUE
1080,"Shree Shyam Motors, VKI Area",Rajasthan,Jaipur,"E(5) B, Road no 1C, VKI area, Jaipur - 302013",26.972289,75.777332,8,1,7,1,TRUE,FALSE,TRUE
1081,"First Mobital, Tonk Road",Rajasthan,Jaipur,"G1-211, Sitapura Industrial Area, behind genpect Tonk Road, Jaipur - 302022",26.7775967,75.8392813,4,1,3,3,TRUE,TRUE,TRUE
1082,"Roshan Motors, Adarsh Nagar",Rajasthan,Jaipur,"No B, 7, Govind Marg, Saket Colony, Adarsh Nagar, Jaipur, Rajasthan 302004",26.9013221,75.8354512,6,6,6,3,FALSE,FALSE,TRUE
1083,"Chambal MotoCorp, Surajpole",Rajasthan,Udaipur,"Plot No 3 and, 4, Panchsheel Marg, Surajpole, Udaipur, Rajasthan 313001",24.581106,73.696687,6,2,4,2,TRUE,TRUE,TRUE
1084,"Yash Motors, Subhash Nagar",Rajasthan,Bhilwara,"3, Ajmer Rd, Subhash Nagar, Bhilwara, Rajasthan 311001",25.38240223,74.61958377,8,3,6,3,TRUE,TRUE,TRUE
1085,JhalamandGarh Jodhpur,Rajasthan,Jodhpur,"Post Office Jhalamand, Jodhpur, Rajasthan 342005",26.20977,73.0650083,8,1,4,1,TRUE,TRUE,TRUE
1086,RnB Shanti Seva Niketan,Rajasthan,Salasar,"MDR2, Salasar , Rajasthan 332318",27.7363007,74.7426386,4,1,1,4,TRUE,TRUE,FALSE
1087,"Ginger Hotel, Civil Lines",Rajasthan,Jaipur,"Ginger Hotel Jaipur Geejgarh House, Civil Lines, Hawa Sadak, Jaipur 302006 Tel: 0141 4666 333",26.9013484,75.7850126,9,8,1,1,FALSE,TRUE,TRUE
1088,"Sp Motors, Madri",Rajasthan,Udaipur,"E-110 Main Bypass Road, Mewar Industrial Area, Madri, Udaipur-313003",24.57444,73.72351,7,6,2,4,FALSE,TRUE,TRUE
1089,"Visvakarma Hotel, Jhunhunnu",Rajasthan,Sikar,"Visvakarma Hotel, NH 11 NH52, Near Ganpati Dham, Sargoth, Sargoth Via Reengus, Sikar Rajasthan 332404",27.3449069,75.6020031,5,4,5,1,TRUE,FALSE,TRUE
1090,GJ | Surat | Kamrej ,Gujarat,Surat,"Block number 552-553 IRB Compound opp Mansarovar Residency NH 8 Kamrej, Surat 394185",21.221,72.8733,7,4,7,5,TRUE,FALSE,TRUE
1091,Cafu00c3u00a9 Udupi Ruchi,Tamil Nadu,Ulundurpet,"102/19, Chennai Trichy NH Sengurichi, Village, Ulundurpet, Tamil Nadu 606115",11.7194357,79.3364597,8,2,8,2,TRUE,FALSE,TRUE
1092,Radisson Blu Resort Temple Bay I Mamallapuram,Tamil Nadu,Mahabalipuram,"Radisson Blu Resort Temple Bay Mamallapuram, 57 Covelong Road, Dist, Mahabalipuram, Tamil Nadu 603104",12.6238399,80.1945931,4,2,4,1,TRUE,FALSE,TRUE
1093,Spencer Plaza Mall | Chennai,Tamil Nadu,Chennai,"Spencer Plaza Mall, 768-769, Anna Salai, Chennai, Tamil Nadu 600002",13.0615444,80.2614559,10,3,5,2,TRUE,TRUE,TRUE
1094,"LAKSHMI Motors, Thoraipakkam",Tamil Nadu,Chennai,"118, Okkiam, Thoraipakkam, Chennai, Tamil Nadu - 600097",12.92976,80.23164,4,1,4,4,TRUE,FALSE,FALSE
1095,"Ginger Vadapalani, NGO Colony",Tamil Nadu,Chennai,"61, Inner Ring Rd, Thiru Nagar Colony, NGO Colony, Vadapalani, Chennai, Tamil Nadu 600026",13.05647,80.21116,9,8,7,9,FALSE,TRUE,FALSE
1096,"Gurudev Tata Motors, Arumbakkam",Tamil Nadu,Chennai,"Old No 90, New Number 1090, E.V.R. Periyar High Road, Arumbakkam, Chennai, Tamil Nadu - 600106",13.07656,80.2021,8,5,2,1,TRUE,TRUE,TRUE
1097,"FPL Vehicles, Annasali",Tamil Nadu,Chennai,"NO. 824/2, Annasali Nandnam, Chennai, Tamil Nadu, 600035",13.03001,80.24211,5,4,4,3,TRUE,TRUE,TRUE
1098,"PPS Motors, Chinniyampalayam",Tamil Nadu,Coimbatore,"No-138, Avinashi Road, Chinniyampalayam, Coimbatore-641062",11.04991,77.05765,9,6,9,8,TRUE,FALSE,FALSE
1099,"PPS Motors, Thirumangalam",Tamil Nadu,Madurai,"Shed No. D-23, Nilaiyur First Bit, Uchapatti Village,Thirumangalam, Madurai-625402",9.862428,78.021557,4,4,1,4,FALSE,TRUE,FALSE
1100,"FPL Vehicles, Perumugai",Tamil Nadu,Vellore,"33/5A1, Chennai Bangalore Highway, perumugai, Vellore-632009",12.945336,79.200662,4,4,2,1,FALSE,TRUE,TRUE
1101,"Sree Gokulam Motors, Zamin Pallavaram",Tamil Nadu,Chennai,"Sree Gokulam Motors, No 93, 3C, 200 Feet Radial road, Zamin Pallavaram, Chennai - 600117",12.950258,80.176003,10,1,8,3,TRUE,TRUE,TRUE
1102,"Vivera Hotels & Resorts, Bhuvanagiri",Telangana,Bhuvanagiri,"NH 163, Ragari, near IT College, Bhuvanagiri, Telangana 508116",17.522471,78.924306,8,2,1,1,TRUE,TRUE,TRUE
1103,"Tanishq, Cathedral road Gopalpuram",Tamil Nadu,Chennai,"No.100, Cathedral Rd, Gopalapuram, Chennai, Tamil Nadu 600086",13.04774,80.25418,5,3,1,5,TRUE,TRUE,FALSE
1104,"Chima Cars, Kappalur",Tamil Nadu,Madurai,"H-14, H-14A, SIDCO INDUSTRIAL ESTATE UCCHAPATTI, Kappalur, Tamil Nadu 625008",9.938364,78.150085,7,5,1,2,TRUE,TRUE,TRUE
1105,"Gateway Coonoor - IHCL SeleQtions, Coonoor",Tamil Nadu,Ooty,"Upper, Coonoor, Tamil Nadu 643101",11.3459974,76.801575,8,1,8,1,TRUE,FALSE,TRUE
1106,"Tejaswi Motors, Madhapur",Telangana,Hyderabad,"Plot No. 4/14, Opp. Cyber Towers, KPHB Road, Madhapur, Hyderabad, Telangana - 500081",17.45345,78.38334,4,2,1,2,TRUE,TRUE,TRUE
1107,"Venkataramana Motors, ECIL",Telangana,Hyderabad,"Plot No 11, Victory Plaza, ECIL X Roads, Hyderabad, Telangana - 500062",17.48081,78.57715,9,1,1,6,TRUE,TRUE,TRUE
1108,"Westside, Somajiguda",Telangana,Hyderabad,"PLOT NO.6-3, Kmc Retail Mall, CIRCLE, 1112, near KIRTILAL JEWELLERS, Somajiguda, Hyderabad, Telangana 500082",17.4226,78.46136,7,6,6,4,FALSE,FALSE,TRUE
1109,"Croma, Attapur",Telangana,Hyderabad,"Sirimalle Square Plot Nos. 8, 9, 10 Survey No. 523/B, Pillar No. 160 Attapur, Rajendranagar mandal, Hyderabad, Telangana 500048",17.359176,78.426285,7,6,6,1,FALSE,FALSE,TRUE
1110,"Croma, Kompally",Telangana,Hyderabad,"Ratna Arcade, Ground Floor Survey No. 128 National Highway 44, Beside, Sree Vensai Towers, Ruby Block, Kompally, Secunderabad, Telangana 500014",17.531882,78.485644,7,5,1,1,TRUE,TRUE,TRUE
1111,"Sarath City Capital Mall, Whitefields",Telangana,Hyderabad,"Sarath City Capital Mall, Whitefields, Gachibowli-Miyapur Road, Hyderbad 500084",17.457774,78.36396,6,1,2,2,TRUE,TRUE,TRUE
1112,"7 Food Court, NH 65 -Rayangudem",Telangana,Suryapet,"NH - 65, Rayangudem Village Suryapet Mandal, Suryapet, Telangana 508213",17.150628,79.577475,7,1,2,1,TRUE,TRUE,TRUE
1113,"Sagar Motors EV, Surajpur",Uttar Pradesh,Noida,"E-36, Site-4, UDSIDC, Surajpur Kasna Road, (Near Pari Chowk), Noida, Uttar Pradesh - 201310",28.45782,77.52322,8,4,6,3,TRUE,TRUE,TRUE
1114,"Society Motors, MACROBERTGANJ",Uttar Pradesh,Kanpur,"12/483, Macrobert Ganj, Kanpur, Uttar Pradesh - 208001",26.482346,80.329394,7,1,1,1,TRUE,TRUE,TRUE
1115,"Beeaar Autowheels, Chinhat",Uttar Pradesh,Lucknow,"Milestone No.u00c2u00a0111, Faizabad Road, Chinhat, Lucknow (UP) 227105",26.872061,81.036465,8,1,7,5,TRUE,FALSE,TRUE
1116,"NRL Cars, Nagla Padi",Uttar Pradesh,Agra,"404, Nagla Padi, Near Arvind Hyundai 282005",27.21132,77.99742,8,6,2,6,TRUE,TRUE,TRUE
1117,"Keshav Raj, Rampur Road",Uttar Pradesh,Bareilly,"Keshav Raj Automobiles Private Limited, 4.5 KM Rampur road, C. B Ganj Bareily-243001",28.382444,79.3860164,10,3,2,8,TRUE,TRUE,TRUE
1118,"Puneet Automobiles, Faizabad Road",Uttar Pradesh,Lucknow,"403-407, Tiwariganj Near BBD University, Faizabad Road, Lucknow - 226028",26.892843,81.0728,9,1,6,7,TRUE,TRUE,TRUE
1119,"Bikano Restaurant, NH-58",Uttar Pradesh,Muzaffarnagar,"Bikano Restaurant, NH-58 Rampur Tiraha Roorkee Road Muzaffarnagar-251202",29.5248148,77.7195782,10,1,7,1,TRUE,TRUE,TRUE
1120,"Fun & Food Carnival, NH 58",Uttar Pradesh,Muzaffarnagar,"Fun & Food carnival, Bhainsi NH-58 National Highway Khatauli, Muzaffarnagar-251201",29.3097043,77.7221041,7,1,3,6,TRUE,TRUE,FALSE
1121,"GenX Agra, NH 19",Uttar Pradesh,Agra,"NH19, SikandraBainpurMustkil, Agra, Uttar Pradesh 282007",27.22078133,77.93095398,5,4,1,2,TRUE,TRUE,TRUE
1122,"GenX Le Crescent, Indirapuram",Uttar Pradesh,Ghaziabad,"Plot No, II, Mall Rd, Ahinsa Khand 2, Indirapuram, Ghaziabad, Uttar Pradesh 201014",28.6466309,77.384303,8,1,6,4,TRUE,TRUE,TRUE
1123,GenX Corbett Tiger Den,Uttarkhand,Ramnagar,"Village: PattaPani, Belparao, Ramnagar, Uttarakhand 244715",29.313755,79.1950917,5,2,2,4,TRUE,TRUE,TRUE
1124,Sparsh Hotels by Clarks Collection,Uttar Pradesh,Bareilly,"OPP.SURESH SHARMA NAGAR CHAURAHA, PILIBHIT BY-PASS ROAD,Bareiily., Bareilly u00e2u0080u0093 243001",28.3826,79.386066,4,1,1,4,TRUE,TRUE,FALSE
1125,"Grand Vehicles, Mahobewala",Uttarakhand,Dehradun,"Saharanpur Road, Mahobewala Chowk, Dehradun, Uttarakhand 248002",30.2683877,77.984897,4,4,4,1,FALSE,FALSE,TRUE
1126,"One Earth Haridwar, Motichur",Uttarakhand,Haridwar,"One Earth Haridwar near, dudhadhari chowk, Motichur, Haridwar, Uttarakhand 24941",29.9787383,78.1818067,9,1,4,5,TRUE,TRUE,TRUE
1127,Clarks Collection Epicure,Uttarakhand,Dehradun,"Chakarata Road Clarks Collection Epicure, Nanda Ki Chowki, Dehradun, Uttarakhand248007",30.3430197,77.9539417,6,1,4,3,TRUE,TRUE,TRUE
1128,"Auto Hi-Tech, Southern Avenue",West Bengal,Kolkata,"No 34 A, Chandra Nath Roy Rd, near Anandadham, Topsia, Kolkata, West Bengal 700039",22.531074,88.385612,9,3,3,3,TRUE,TRUE,TRUE
1129,"Banerjee Automobiles, NH 2 Chandul",West Bengal,Bardhaman,"Ferighat Parking, NH2, Fagupur PO, Burdhaman(purba) Chandul Mouza West Bengal - 713101n",23.2738959,87.8094992,6,3,4,1,TRUE,TRUE,TRUE
1130,The Golkonda Hotel,Telangana,Hyderabad,"The Golkonda Hotel, Ambedkar Nagar, Masab Tank, Hyderabad Telangana 500004",17.4,78.45,5,2,4,5,TRUE,TRUE,FALSE
1131,Sri Sai Dhaba - Jedcharla,Telangana,Palem,"CW8R+Q54, Telangana 509219 Jedcharla Telangana 509219",16.42,77.94,7,4,3,4,TRUE,TRUE,TRUE
1132,Palm Meadows,Telangana,Hyderabad,"Palm Meadows Rd, Laxmi Nagar Colony, Kompally Hyderabad Telangana 500100",17.56,78.48,5,1,4,1,TRUE,TRUE,TRUE
1133,Sohini Tech Park,Telangana,Hyderabad,"Nanakramguda Road, Financial district, Gachibowli Hyderabad Telangana 500032",17.42,78.35,7,4,1,4,TRUE,TRUE,TRUE
1134,Hotel Gangothri,Andra Pradesh,Kodikonda,"Kodikonda Checkpost (V), Chilamathur (Mandal), Anantapur Andhra pradesh 515601",13.83,77.74,10,10,4,8,FALSE,TRUE,TRUE
1135,Exotikka Restaurant,Andra Pradesh,Ananthapur,"survey no- 155, NH44, beside TATA show room. Kakkala palli village Anantapur 515001.",14.65,77.58,10,6,1,5,TRUE,TRUE,TRUE
1136,"Magenta TTC, Turbhe",Maharashtra,Navi Mumbai,"Magenta House, D-285, TTC Industrial Area, nTurbhe, Near Unitech Motors, Navi Mumbai, Maharashtra",19.0685788,73.022744,8,2,2,1,TRUE,TRUE,TRUE
1137,The Fern An Ecotel Hotel,Maharashtra,Lonavala,"84/1 to 4/2, Valvan, Maval, Lonavla, nMaharashtra 410401",18.76284112,73.4267514,5,1,1,3,TRUE,TRUE,TRUE
1138,"Hotel Fern Zinc, Whitefield",Karnataka,Bengaluru,"1528, Channasandra Main Rd, beside Global nSchool, Vijayanagara, Whitefield, Bengaluru, nKarnataka 560067",12.9778518,77.7566714,9,1,3,3,TRUE,TRUE,TRUE
1139,Amanora Park Town,Maharashtra,Pune,"Amanora Park Town, Amanora, Magarpatta nRd, Hadapsar, Pune, Maharashtra, 411028",18.51848416,73.94137686,8,6,3,6,TRUE,TRUE,TRUE
1140,Xavier Institute of Engineering,Maharashtra,Mumbai,"Opposite S.L.Raheja Hospital, Mahim nCauseway, Mahim (West), Raheja Hospital nMarg, Mumbai, Maharashtra 400016",19.04527839,72.84168159,8,2,4,4,TRUE,TRUE,TRUE
1141,"HPCL auto care, Sajgaon",Maharashtra,Sajgaon,"Sajgaon HPCL petrol pump, Mumbai-Pune nExpressway",18.79344,73.297239,10,6,10,10,TRUE,FALSE,FALSE
1142,"UK 27, The Fern",Maharashtra,Belgavi,"UK27, Fern, Ayodhya Nagar, Sadashiv Nagar, nBelagavi",15.87491249,74.51340824,9,9,6,7,FALSE,TRUE,TRUE
1143,Fern Residency Karad,Maharashtra,Karad,"The Fern Residency,NH-4 At Munde, Tal, nKarad",17.2976094,74.16633302,7,4,6,1,TRUE,FALSE,TRUE
1144,"Anjappar Chettinad A/C Restaurant, Nazarathpettai",Tamil Nadu,Chennai,"NH 48, Nazarathpettai, Tamil Nadu 600123",13.04691388,80.0793241,5,5,4,2,FALSE,TRUE,TRUE
1145,"Ocean Spray Resort, Manjakuppam",Tamil Nadu,Pondicherry,"No: 7, 8, 9, SH 49, Manjakuppam, Tamil Nadu 60430",12.06587465,79.88027083,5,1,5,1,TRUE,FALSE,TRUE
1146,"Prashanth Charging Station, Chidambaram",Tamil Nadu,Chidambaram,"SH 212, Kadavul Nagar,",11.40802995,79.67390344,4,2,3,1,TRUE,TRUE,TRUE
1147,Hotel Gem Park,Tamil Nadu,Ooty,"Sheddon Road, Pudumund Ooty Tamilnadu 643001",11.42,76.7,10,10,6,1,FALSE,TRUE,TRUE
1148,Hotel Aryaas Veg | Pallikonda,Tamil Nadu,Pallikonda,"HOTEL ARYAAS, NH-4, Veppangal, Pallikonda, Tamil Nadu 635809",12.9071309,78.9620183,4,2,1,1,TRUE,TRUE,TRUE
1149,Hotel Sri Nanjundeshwara I Tumkur,Karnataka,Tumkur,"Hotel Nanjundeshwara, Veg Restaurant, NH 48, Sannappana Palya, Pandithanahalli, Karnataka 572104",13.2852419,77.1829955,7,4,3,5,TRUE,TRUE,TRUE
1150,Cassia Restaurant I Alappuzha,Tamil Nadu,Alappuzha,"Cassia Restaurant, NH -47, Kommady, Alappuzha, Kerala 688008",9.5188743,76.3274171,6,4,3,5,TRUE,TRUE,FALSE
1151,Wyte Portico Hotel I Adoor,Karala,Adoor,"Wyte Portico Hotel, High School Jn, Karuvatta, Adoor, Kerala 691523",9.1621728,76.7219365,5,3,4,4,TRUE,TRUE,TRUE
1152,Hotel Kalyan Grand I Vandalur,Tamil Nadu,"Vandalur, Chennai","Kalyan Grand - a business hotel, 247 Grand Southern Trunk Rd, Next to Vandalur Zoo, Chennai, Tamil Nadu 600048",12.8735113,80.0785537,7,1,7,7,TRUE,FALSE,FALSE
1153,Hotel Subbanna | Karur,Tamil Nadu,Karur,"Madurai Byepass Road Service Road, L G B Nagar, Tamil Nadu 639001",10.9577783,78.0605855,10,6,3,6,TRUE,TRUE,TRUE
1154,Charge Zone,Gujarat,Vapi,"GJ | Vapi |Shanti-Complex ,Shanti Complex, Beside King Ford Near Jalaram Temple, NH-8, Vapi, Gujarat 396191",20.38000422,72.914853,9,6,6,5,TRUE,TRUE,TRUE
1155,Charge Zone,Maharashtra,Kasara,"MH | Kasara | Hotel Vrundavan,Hotel Vrindavan, Mumbai nasik highway,near indian petrol pump,mukhavane,kasara, dist thane, Kasara, Maharashtra 421601",19.62751783,73.44803503,7,1,6,3,TRUE,FALSE,TRUE
1156,Charge Zone,Maharashtra,Sangli,"MH | Sangli | Mehta Petroleum,Miraj Rd, Samasta nagar, Miraj, Maharashtra 416410",18.79104859,73.29845541,6,4,1,6,TRUE,TRUE,FALSE
1157,Charge Zone,Maharashtra,Mumbai,"MH | Mumbai | The Westin Mumbai Powai Lake,The Westin Mumbai Powai Lake  Kailash Nagar, Morarji Nagar, Powai, Mumbai, Maharashtra 400076",19.133659,72.900817,5,1,3,5,TRUE,TRUE,FALSE
1158,Charge Zone,Maharashtra,Mumbai,"MH | Mumbai | NSCI - Worli,NSCI, Lala Lajpatrai Marg, Lotus Colony, Worli, Mumbai, Maharashtra 400018",18.9862222,72.8149436,4,4,3,3,FALSE,TRUE,TRUE
1159,Charge Zone,Rajasthan,Behror,"RJ | Behror Village | Hotel Express Highway,National Highway 8, Delhi - Jaipur Expy, Behror, Rajasthan 301701",27.857413,76.2640464,8,1,3,4,TRUE,TRUE,TRUE
1160,Charge Zone,Uttar Pradesh,Aligarh,"UP | Aligarh | Hotel Food Bell,Ogarnagala Rajoo, Opposite Reliance fuel point, Uttar Pradesh 202136",28.0236646,77.9738421,8,3,1,7,TRUE,TRUE,FALSE
1161,Charge Zone,Karnataka,Bengaluru,"KA | Bengaluru | Marriott Hotel Whitefield ,Plot No 75, 8th Rd, EPIP Zone, Whitefield, Bengaluru, Karnataka 560066",12.9792332,77.728456,8,6,4,3,TRUE,TRUE,TRUE
1162,Tata Power ,West Bengal,Kolkata,"IOCL COCO Opp Nature Park, Makalhati MAuza, Makalhati Mauza, Kolkata, West Bengal 700088",22.52299,88.29081,8,6,8,5,TRUE,FALSE,TRUE
1163,Tata Power ,West Bengal,Durgapur,"Kejriwal Castings, Gopalpur, Kejriwal Castings Limited, Bamunara, Gopalpur Road, Gopalpur, Durgapur, West Bengal 713212",23.498815,87.377675,5,1,1,1,TRUE,TRUE,TRUE
1164,Tata Power ,West Bengal,Digha,"Le ROI, Digha, 3, Multi - MFC, Ambition Hotels Pvt Ltd, Digha Railway Station, West Bengal-721463",21.623312,87.508939,7,5,1,6,TRUE,TRUE,FALSE
1165,Tata Power ,Uttarakhand,Rudrapur,"Ginger Hotel, Patnanagar, Ginger Hotel Pantnagar Plot No. 1, Commercial Sector, IIE, SIDCUL Pantnagar, Rudrapur 263153",29.006961,79.401351,10,4,1,10,TRUE,TRUE,FALSE
1166,Tata Power ,Uttarakhand,Nainital,"Le ROI, Corbett, Village Dhikuli, Le Roi Resort, Nainital, Uttarakhand - 244715",29.458587,79.145012,7,6,6,6,FALSE,FALSE,FALSE
1167,Tata Power ,Uttarakhand,Haridwar,"Le ROI, Haridwar, Multifunctional Complex, Haridwar Railway Station 249401",29.947655,78.155635,6,4,2,5,TRUE,TRUE,FALSE
1168,Tata Power ,Uttarakhand,Haridwar,"Hyphen Grand, near Radisson, Hyphen Grand Hotel, Pentagon Mall ,Sidcul Industrial Area, near Radisson, Haridwar, Uttarakhand 249403",29.947749,78.075249,9,8,3,9,FALSE,TRUE,FALSE
1169,Tata Power ,Uttar Pradesh,Noida,"Shiva Motocorp, Sec-5 , Shiva Motocorp - A Unit of Narnoli Apparels Pvt. Ltd.  Plot A-108, Jaguar Land-rover showroom, Sector-5, Noida - 201301",28.592257,77.322172,7,1,2,3,TRUE,TRUE,TRUE
1170,Tata Power ,Uttar Pradesh,Noida,"IOCL - COCO EPE Aurangpur, Gautam Budh Nagar, Plot No, CH-95, 600, VILLAGE-AURANGPUR, On Eastern Peripheral Expressway, , Gautam Buddha Nagar,UP- 201301",28.346036,77.513608,9,1,1,4,TRUE,TRUE,TRUE
1171,Tata Power ,Uttar Pradesh,Meerut,"Hyphen Premier Hotel, Major Dhyanchand Nagar, Hyphen Premier Hotel, Shopprix Mall, Hapur Bypass Delhi, Delhi - Meerut Expy, Major Dhyanchand Nagar, Meerut, Uttar Pradesh 250001",28.9482803,77.6754855,8,7,8,3,FALSE,FALSE,TRUE
1172,Tata Power ,Uttar Pradesh,Lucknow,"Pinnacle by 1589 Hotels, LDA Colony, Sector D, C.P. - 151, Parag Rd, near Power House Chauraha, Sector D1, LDA Colony, Lucknow, Uttar Pradesh 226012",26.7737236,80.9005077,5,1,1,2,TRUE,TRUE,TRUE
1173,Tata Power ,Tripura,Agartala,"Ginger Hotel, Airport Road, Ginger Hotel Agartala Khejur Bagan, Airport Road, Barjala Mouja, Agartala 799006",23.8620683,91.2822391,10,5,2,10,TRUE,TRUE,FALSE
1174,Tata Power ,Telangana,Hyderabad,"Srinidhi Service Station, Nizampet, Survey No:305 part, Village: Nizampet, Mandal: Qutbullapur, District: Rangareddy, Telangana.Pin 500049",17.517565,78.380926,4,1,2,3,TRUE,TRUE,TRUE
1175,Tata Power ,Telangana,Hyderabad,"Kona Vijay Shankar Filling Station, Bahadurpally, Plot Nos. 50, 51, 52 Part 53 Part, 54, 55, Survey No. 227/1, Bahadurpalle Village, Quthbullapur Mandal, Medchal Malkajgiri  District, Telangana State. PIN 500043",17.561621,78.4303171,4,2,1,3,TRUE,TRUE,TRUE
1176,Tata Power ,Tamil Nadu,Hosur,"True Sai, Agraharam, Survey No 46/ 1A and 47/1A Thorapalli Agraharam, Hosur, Tamil Nadu 635109",12.7170751,77.876026,9,7,1,7,TRUE,TRUE,TRUE
1177,Tata Power ,Rajasthan,Jaipur,"Clarks Collection, Govindpuri, 18, New Sanganer Rd, RoopVihar, Goverdhan Colony, Shiva Colony, Govindpuri, Jaipur, Rajasthan 302019",26.88776,75.7680401,7,3,6,2,TRUE,FALSE,TRUE
1178,Tata Power ,Rajasthan,Jaipur,"Akar Fourwheels, Jhotwara, Niwaru Rd, Kumasiya, Shivaji Nagar, Jhotwara, Jaipur, Rajasthan 302012",26.9142719,75.7533201,6,1,3,1,TRUE,TRUE,TRUE
1179,Tata Power ,Rajasthan,Ajmer,"Mudgal Motors, Parbatpura, Mudgal motors, Jaipur Road Bypas, Parbatpura, Ajmer Rajasthan -305002",26.409926,74.661819,9,2,6,4,TRUE,TRUE,TRUE
1180,Tata Power ,Punjab,Amritsar,"IOCL Mahal FS, Sultanwind, SULTANWIND, FROM TARA WALA FLY OVER TO TARN TARAN ROAD, TEHSIL & DISTT. AMRITSAR- 143001",31.599201,74.89145,6,1,1,1,TRUE,TRUE,TRUE
1181,Tata Power ,Odisha,Kalinganagar,"Ginger Hotel, Nuagan, Ginger Hotel Kalinganagar SH 20, Nuagan, Odisha 755026",20.97918833,86.0273,9,9,5,5,FALSE,TRUE,TRUE
1182,Tata Power ,Andaman,Port Blair,"Gennext Motors , Pahargaon, Ground Floor New, Pahargaon, Port Blair, Andaman and Nicobar Islands 744103",11.630305,92.724835,4,1,3,4,TRUE,TRUE,FALSE
1183,Tata Power ,Assam,Guwahati,"Ginger Hotel, Borbari, Ginger Hotel GuwahatiI HM Campus, VIP Road, Upper Hengrabari, Borbari, Guwahati 781036",26.1474785,91.8145291,8,2,6,1,TRUE,TRUE,TRUE
1184,Tata Power ,Bihar,Purnea,"Shankar Motors, NH 31 Kishanganj Road, NH 31 Kishanganj Road, Damka, near Gulabbagh, Purnea, Bihar 854326",25.7952561,87.5593019,8,2,8,6,TRUE,FALSE,TRUE
1185,Tata Power ,Chhattisgarh,Raipur,"Le ROI, Raipur, Raipur Railway Station, Loco Colony, Gudhiyari, Raipur, Chattisgarh - 492009",21.255366,81.62943,10,1,1,9,TRUE,TRUE,FALSE
1186,Tata Power ,Maharashtra,Pune,"Hotel Swamiraj Executive, Pune-Solapur Highway, Hotel Swamiraj Executive, Opposite to Saradewadi Toll Plaza,, Pune-Solapur Highway,Indapur, Pune, Maharashtra 413106",18.095949,75.068207,9,2,1,7,TRUE,TRUE,TRUE
1187,Tata Power ,Maharashtra,Pune,"Balajee Auto, Aundh, Phase 2, Siddarth Nagar Society, Aundh, Pune, Maharashtra 411007",18.567199,73.812297,4,3,4,4,TRUE,FALSE,FALSE
